holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,day_of_year,month,year,is_weekend
11,17.620000000000005,0.0,0.0,90.0,1,18,3442.0,22,3,283,10,2013,False
11,16.99000000000001,0.0,0.0,1.0,0,26,1371.0,23,3,283,10,2013,False
11,16.730000000000018,0.0,0.0,1.0,0,26,713.0,0,4,284,10,2013,False
11,15.980000000000018,0.0,0.0,1.0,0,26,408.0,1,4,284,10,2013,False
11,15.730000000000018,0.0,0.0,1.0,0,26,316.0,2,4,284,10,2013,False
11,15.240000000000007,0.0,0.0,1.0,0,26,396.0,3,4,284,10,2013,False
11,15.490000000000007,0.0,0.0,1.0,0,26,791.0,4,4,284,10,2013,False
11,15.490000000000007,0.0,0.0,1.0,11,35,791.0,5,4,284,10,2013,False
11,14.480000000000018,0.0,0.0,1.0,0,26,5593.0,6,4,284,10,2013,False
11,14.010000000000048,0.0,0.0,1.0,0,26,6775.0,7,4,284,10,2013,False
11,14.660000000000023,0.0,0.0,1.0,0,26,5810.0,8,4,284,10,2013,False
11,14.660000000000023,0.0,0.0,1.0,11,35,5810.0,9,4,284,10,2013,False
11,16.480000000000018,0.0,0.0,56.0,1,2,4813.0,10,4,284,10,2013,False
11,19.450000000000045,0.0,0.0,56.0,1,2,5187.0,11,4,284,10,2013,False
11,21.33000000000004,0.0,0.0,24.0,1,4,5401.0,12,4,284,10,2013,False
11,21.33000000000004,0.0,0.0,24.0,11,35,5401.0,13,4,284,10,2013,False
11,22.19,0.0,0.0,24.0,1,4,5810.0,14,4,284,10,2013,False
11,21.94,0.0,0.0,80.0,1,2,6177.0,15,4,284,10,2013,False
11,21.94,0.0,0.0,80.0,11,35,6177.0,16,4,284,10,2013,False
11,22.230000000000015,0.0,0.0,80.0,10,20,6038.0,17,4,284,10,2013,False
11,22.379999999999995,0.0,0.0,92.0,6,12,5142.0,18,4,284,10,2013,False
11,22.379999999999995,0.0,0.0,92.0,11,35,5142.0,19,4,284,10,2013,False
11,22.379999999999995,0.0,0.0,92.0,11,35,5142.0,20,4,284,10,2013,False
11,20.629999999999995,0.0,0.0,44.0,6,12,3048.0,21,4,284,10,2013,False
11,20.629999999999995,0.0,0.0,44.0,11,35,3048.0,22,4,284,10,2013,False
11,17.970000000000027,1.96,0.0,44.0,10,20,2943.0,23,4,284,10,2013,False
11,15.78000000000003,1.68,0.0,44.0,6,17,1297.0,0,5,285,10,2013,True
11,14.200000000000044,0.51,0.0,44.0,6,12,812.0,1,5,285,10,2013,True
11,14.200000000000044,0.51,0.0,44.0,11,35,812.0,2,5,285,10,2013,True
11,11.400000000000034,0.0,0.0,44.0,1,23,418.0,3,5,285,10,2013,True
11,10.560000000000002,0.0,0.0,1.0,0,26,469.0,4,5,285,10,2013,True
11,10.560000000000002,0.0,0.0,1.0,11,35,469.0,5,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,0,1,1548.0,6,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,11,35,1548.0,7,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,11,35,1548.0,8,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,11,35,1548.0,9,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,11,35,1548.0,10,5,285,10,2013,True
11,9.510000000000048,0.0,0.0,0.0,11,35,1548.0,11,5,285,10,2013,True
11,12.090000000000032,0.0,0.0,64.0,1,2,5377.0,12,5,285,10,2013,True
11,11.879999999999995,0.0,0.0,64.0,1,2,5203.0,13,5,285,10,2013,True
11,11.640000000000043,0.0,0.0,64.0,6,12,5334.0,14,5,285,10,2013,True
11,10.170000000000016,0.25,0.0,76.0,2,10,5351.0,15,5,285,10,2013,True
11,10.060000000000002,0.0,0.0,76.0,1,2,5463.0,16,5,285,10,2013,True
11,10.060000000000002,0.0,0.0,76.0,11,35,5463.0,17,5,285,10,2013,True
11,10.160000000000023,0.25,0.0,76.0,2,10,4724.0,18,5,285,10,2013,True
11,10.160000000000023,0.25,0.0,76.0,11,35,4724.0,19,5,285,10,2013,True
11,10.160000000000023,0.25,0.0,76.0,11,35,4724.0,20,5,285,10,2013,True
11,10.160000000000023,0.25,0.0,76.0,11,35,4724.0,21,5,285,10,2013,True
11,10.160000000000023,0.25,0.0,76.0,11,35,4724.0,22,5,285,10,2013,True
11,7.2000000000000455,0.0,0.0,24.0,1,4,2186.0,23,5,285,10,2013,True
11,7.230000000000018,0.0,0.0,0.0,0,1,1489.0,0,6,286,10,2013,True
11,7.230000000000018,0.0,0.0,0.0,11,35,1489.0,1,6,286,10,2013,True
11,6.3700000000000045,0.0,0.0,0.0,0,1,730.0,2,6,286,10,2013,True
11,5.400000000000034,0.0,0.0,0.0,0,1,415.0,3,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,0,1,351.0,4,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,11,35,351.0,5,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,11,35,351.0,6,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,11,35,351.0,7,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,11,35,351.0,8,6,286,10,2013,True
11,3.850000000000023,0.0,0.0,0.0,11,35,351.0,9,6,286,10,2013,True
11,9.480000000000018,0.0,0.0,0.0,0,1,4850.0,10,6,286,10,2013,True
11,9.480000000000018,0.0,0.0,0.0,11,35,4850.0,11,6,286,10,2013,True
11,12.160000000000023,0.0,0.0,0.0,0,1,4521.0,12,6,286,10,2013,True
11,12.160000000000023,0.0,0.0,0.0,11,35,4521.0,13,6,286,10,2013,True
11,12.160000000000023,0.0,0.0,0.0,11,35,4521.0,14,6,286,10,2013,True
11,14.620000000000005,0.0,0.0,0.0,0,1,4930.0,15,6,286,10,2013,True
11,14.220000000000027,0.0,0.0,0.0,0,1,5353.0,16,6,286,10,2013,True
11,5.430000000000007,0.0,0.0,0.0,0,1,1084.0,23,6,286,10,2013,True
1,4.57000000000005,0.0,0.0,0.0,0,1,615.0,0,0,287,10,2013,False
11,4.57000000000005,0.0,0.0,0.0,11,35,615.0,1,0,287,10,2013,False
11,3.920000000000016,0.0,0.0,0.0,0,1,291.0,2,0,287,10,2013,False
11,3.550000000000012,0.0,0.0,8.0,0,26,388.0,3,0,287,10,2013,False
11,3.550000000000012,0.0,0.0,8.0,11,35,388.0,4,0,287,10,2013,False
11,4.439999999999998,0.0,0.0,8.0,0,26,2694.0,5,0,287,10,2013,False
11,4.840000000000032,0.0,0.0,44.0,1,23,5729.0,6,0,287,10,2013,False
11,4.840000000000032,0.0,0.0,44.0,11,35,5729.0,7,0,287,10,2013,False
11,6.379999999999996,0.0,0.0,44.0,1,23,5737.0,8,0,287,10,2013,False
11,7.0400000000000205,0.0,0.0,88.0,1,18,4899.0,9,0,287,10,2013,False
11,7.0400000000000205,0.0,0.0,88.0,11,35,4899.0,10,0,287,10,2013,False
11,8.57000000000005,0.0,0.0,88.0,6,12,4507.0,11,0,287,10,2013,False
11,9.910000000000023,0.0,0.0,92.0,1,18,4696.0,12,0,287,10,2013,False
11,9.910000000000023,0.0,0.0,92.0,11,35,4696.0,13,0,287,10,2013,False
11,11.689999999999998,0.0,0.0,92.0,1,18,5397.0,14,0,287,10,2013,False
11,11.689999999999998,0.0,0.0,92.0,11,35,5397.0,15,0,287,10,2013,False
11,11.689999999999998,0.0,0.0,92.0,11,35,5397.0,16,0,287,10,2013,False
11,11.689999999999998,0.0,0.0,92.0,11,35,5397.0,17,0,287,10,2013,False
11,11.25,0.0,0.0,92.0,2,10,4508.0,18,0,287,10,2013,False
11,11.25,0.0,0.0,92.0,11,35,4508.0,19,0,287,10,2013,False
11,11.25,0.0,0.0,92.0,11,35,4508.0,20,0,287,10,2013,False
11,10.439999999999998,0.3,0.0,92.0,2,3,2169.0,21,0,287,10,2013,False
11,10.439999999999998,0.3,0.0,92.0,11,35,2169.0,22,0,287,10,2013,False
11,10.439999999999998,0.3,0.0,92.0,11,35,2169.0,23,0,287,10,2013,False
11,9.53000000000003,4.39,0.0,92.0,5,16,477.0,0,1,288,10,2013,False
11,9.53000000000003,4.39,0.0,92.0,11,35,477.0,1,1,288,10,2013,False
11,9.53000000000003,4.39,0.0,92.0,11,35,477.0,2,1,288,10,2013,False
11,8.920000000000016,4.27,0.0,92.0,2,10,340.0,3,1,288,10,2013,False
11,8.920000000000016,4.27,0.0,92.0,11,35,340.0,4,1,288,10,2013,False
11,8.920000000000016,4.27,0.0,92.0,11,35,340.0,5,1,288,10,2013,False
11,9.140000000000043,1.66,0.0,92.0,2,10,5452.0,6,1,288,10,2013,False
11,9.140000000000043,1.66,0.0,92.0,11,35,5452.0,7,1,288,10,2013,False
11,9.140000000000043,1.66,0.0,92.0,11,35,5452.0,8,1,288,10,2013,False
11,9.140000000000043,1.66,0.0,92.0,11,35,5452.0,9,1,288,10,2013,False
11,11.110000000000014,0.25,0.0,92.0,2,3,4480.0,10,1,288,10,2013,False
11,11.370000000000005,0.25,0.0,92.0,5,16,4773.0,11,1,288,10,2013,False
11,11.450000000000044,1.02,0.0,92.0,2,10,4989.0,12,1,288,10,2013,False
11,11.450000000000044,1.02,0.0,92.0,11,35,4989.0,13,1,288,10,2013,False
11,11.450000000000044,1.02,0.0,92.0,11,35,4989.0,14,1,288,10,2013,False
11,10.120000000000005,0.64,0.0,92.0,2,3,5901.0,15,1,288,10,2013,False
11,10.120000000000005,0.64,0.0,92.0,11,35,5901.0,16,1,288,10,2013,False
11,9.77000000000004,0.42,0.0,92.0,5,16,6237.0,17,1,288,10,2013,False
11,9.470000000000027,0.51,0.0,92.0,2,7,4833.0,18,1,288,10,2013,False
11,9.470000000000027,0.51,0.0,92.0,11,35,4833.0,19,1,288,10,2013,False
11,9.470000000000027,0.51,0.0,92.0,11,35,4833.0,20,1,288,10,2013,False
11,9.050000000000011,0.34,0.0,92.0,5,16,2486.0,21,1,288,10,2013,False
11,9.050000000000011,0.34,0.0,92.0,11,35,2486.0,22,1,288,10,2013,False
11,8.25,0.35,0.0,92.0,2,10,964.0,23,1,288,10,2013,False
11,7.730000000000018,0.25,0.0,92.0,5,16,496.0,0,2,289,10,2013,False
11,7.730000000000018,0.25,0.0,92.0,11,35,496.0,1,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,6,12,268.0,2,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,11,35,268.0,3,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,11,35,268.0,4,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,11,35,268.0,5,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,11,35,268.0,6,2,289,10,2013,False
11,7.5,0.25,0.0,92.0,11,35,268.0,7,2,289,10,2013,False
11,6.800000000000011,0.25,0.0,20.0,6,12,5995.0,8,2,289,10,2013,False
11,6.710000000000036,0.25,0.0,20.0,6,12,5290.0,9,2,289,10,2013,False
11,6.710000000000036,0.25,0.0,20.0,11,35,5290.0,10,2,289,10,2013,False
11,6.8700000000000045,0.0,0.0,20.0,6,12,4910.0,11,2,289,10,2013,False
11,7.660000000000025,0.0,0.0,20.0,6,12,4936.0,12,2,289,10,2013,False
11,8.710000000000036,0.0,0.0,20.0,6,12,5055.0,13,2,289,10,2013,False
11,10.010000000000048,0.0,0.0,20.0,6,12,5476.0,14,2,289,10,2013,False
11,11.060000000000002,0.0,0.0,0.0,0,1,6088.0,15,2,289,10,2013,False
11,11.060000000000002,0.0,0.0,0.0,11,35,6088.0,16,2,289,10,2013,False
11,11.620000000000005,0.0,0.0,0.0,0,1,6344.0,17,2,289,10,2013,False
11,10.75,0.0,0.0,0.0,0,1,5013.0,18,2,289,10,2013,False
11,10.75,0.0,0.0,0.0,11,35,5013.0,19,2,289,10,2013,False
11,6.2900000000000205,0.0,0.0,0.0,0,1,2980.0,20,2,289,10,2013,False
11,4.670000000000016,0.0,0.0,0.0,0,1,2618.0,21,2,289,10,2013,False
11,4.670000000000016,0.0,0.0,0.0,11,35,2618.0,22,2,289,10,2013,False
11,4.670000000000016,0.0,0.0,0.0,11,35,2618.0,23,2,289,10,2013,False
11,3.5600000000000023,0.0,0.0,0.0,0,1,604.0,0,3,290,10,2013,False
11,3.580000000000041,0.0,0.0,0.0,0,1,344.0,1,3,290,10,2013,False
11,3.580000000000041,0.0,0.0,0.0,11,35,344.0,2,3,290,10,2013,False
11,4.740000000000009,0.0,0.0,0.0,0,1,406.0,3,3,290,10,2013,False
11,4.740000000000009,0.0,0.0,0.0,11,35,406.0,4,3,290,10,2013,False
11,4.730000000000018,0.0,0.0,0.0,0,1,2781.0,5,3,290,10,2013,False
11,4.6200000000000045,0.0,0.0,0.0,0,1,5762.0,6,3,290,10,2013,False
11,4.6200000000000045,0.0,0.0,0.0,11,35,5762.0,7,3,290,10,2013,False
11,4.629999999999996,0.0,0.0,0.0,0,1,5413.0,8,3,290,10,2013,False
11,5.28000000000003,0.0,0.0,92.0,1,18,5374.0,9,3,290,10,2013,False
11,5.28000000000003,0.0,0.0,92.0,11,35,5374.0,10,3,290,10,2013,False
11,5.28000000000003,0.0,0.0,92.0,11,35,5374.0,11,3,290,10,2013,False
11,10.07000000000005,0.0,0.0,92.0,1,18,5271.0,12,3,290,10,2013,False
11,10.07000000000005,0.0,0.0,92.0,11,35,5271.0,13,3,290,10,2013,False
11,13.379999999999995,0.0,0.0,92.0,1,18,5567.0,14,3,290,10,2013,False
11,12.870000000000005,0.0,0.0,92.0,6,12,6271.0,15,3,290,10,2013,False
11,12.03000000000003,0.0,0.0,92.0,2,10,6659.0,16,3,290,10,2013,False
11,11.08000000000004,0.25,0.0,92.0,2,10,6279.0,17,3,290,10,2013,False
11,10.410000000000023,0.0,0.0,92.0,2,3,4964.0,18,3,290,10,2013,False
11,9.439999999999998,0.64,0.0,92.0,6,17,3452.0,19,3,290,10,2013,False
11,8.57000000000005,1.39,0.0,92.0,5,16,2959.0,20,3,290,10,2013,False
11,8.240000000000009,1.8,0.0,76.0,5,16,2688.0,21,3,290,10,2013,False
11,7.660000000000025,0.91,0.0,76.0,6,17,2322.0,22,3,290,10,2013,False
11,7.050000000000011,1.21,0.0,76.0,2,3,1236.0,23,3,290,10,2013,False
11,6.350000000000023,1.13,0.0,68.0,6,17,686.0,0,4,291,10,2013,False
11,5.800000000000011,1.09,0.0,68.0,2,3,424.0,1,4,291,10,2013,False
11,5.010000000000048,0.89,0.0,68.0,2,10,341.0,2,4,291,10,2013,False
11,4.830000000000041,0.53,0.0,44.0,2,10,396.0,3,4,291,10,2013,False
11,4.640000000000043,0.44,0.0,44.0,2,3,780.0,4,4,291,10,2013,False
11,4.340000000000032,0.25,0.0,44.0,6,12,2620.0,5,4,291,10,2013,False
11,4.28000000000003,0.38,0.0,48.0,6,12,5419.0,6,4,291,10,2013,False
11,4.28000000000003,0.38,0.0,48.0,11,35,5419.0,7,4,291,10,2013,False
11,3.620000000000005,0.0,0.0,48.0,1,23,5370.0,8,4,291,10,2013,False
11,3.590000000000032,0.0,0.0,48.0,1,23,4998.0,9,4,291,10,2013,False
11,5.07000000000005,0.25,0.0,32.0,6,12,4751.0,10,4,291,10,2013,False
11,6.930000000000007,0.0,0.0,32.0,1,23,5225.0,11,4,291,10,2013,False
11,8.770000000000039,0.0,0.0,32.0,1,23,5462.0,12,4,291,10,2013,False
11,8.770000000000039,0.0,0.0,32.0,11,35,5462.0,13,4,291,10,2013,False
11,10.350000000000025,0.0,0.0,32.0,1,23,5799.0,14,4,291,10,2013,False
11,10.670000000000016,0.0,0.0,56.0,1,2,5935.0,15,4,291,10,2013,False
11,10.180000000000009,0.0,0.0,56.0,1,2,6277.0,16,4,291,10,2013,False
11,9.760000000000048,0.25,0.0,56.0,6,12,5674.0,17,4,291,10,2013,False
11,8.990000000000009,0.0,0.0,92.0,6,12,4927.0,18,4,291,10,2013,False
11,8.990000000000009,0.0,0.0,92.0,11,35,4927.0,19,4,291,10,2013,False
11,5.310000000000002,0.0,0.0,92.0,2,3,3239.0,20,4,291,10,2013,False
11,5.03000000000003,0.0,0.0,0.0,0,1,3146.0,21,4,291,10,2013,False
11,5.07000000000005,0.0,0.0,0.0,0,1,3518.0,22,4,291,10,2013,False
11,5.170000000000016,0.0,0.0,0.0,6,12,2130.0,23,4,291,10,2013,False
11,5.2000000000000455,0.25,0.0,0.0,2,10,1312.0,0,5,292,10,2013,True
11,4.960000000000036,0.0,0.0,0.0,0,1,829.0,1,5,292,10,2013,True
11,4.3700000000000045,0.0,0.0,0.0,0,1,649.0,2,5,292,10,2013,True
11,3.0300000000000296,0.0,0.0,0.0,0,1,393.0,3,5,292,10,2013,True
11,3.0300000000000296,0.0,0.0,0.0,11,35,393.0,4,5,292,10,2013,True
11,0.6570000000000391,0.0,0.0,0.0,0,1,854.0,5,5,292,10,2013,True
11,1.1020000000000325,0.0,0.0,64.0,1,2,1452.0,6,5,292,10,2013,True
11,1.1020000000000325,0.0,0.0,64.0,11,35,1452.0,7,5,292,10,2013,True
11,1.1020000000000325,0.0,0.0,64.0,11,35,1452.0,8,5,292,10,2013,True
11,2.9700000000000277,0.35,0.0,64.0,2,10,3867.0,9,5,292,10,2013,True
11,3.7200000000000273,0.25,0.0,64.0,6,12,4269.0,10,5,292,10,2013,True
11,3.7200000000000273,0.25,0.0,64.0,11,35,4269.0,11,5,292,10,2013,True
11,6.230000000000018,0.0,0.0,64.0,1,2,5031.0,12,5,292,10,2013,True
11,6.590000000000032,0.38,0.0,32.0,6,12,4903.0,13,5,292,10,2013,True
11,6.590000000000032,0.38,0.0,32.0,11,35,4903.0,14,5,292,10,2013,True
11,5.689999999999998,0.97,0.0,32.0,5,16,4885.0,15,5,292,10,2013,True
11,5.689999999999998,0.97,0.0,32.0,11,35,4885.0,16,5,292,10,2013,True
11,6.160000000000025,0.38,0.0,75.0,6,12,5508.0,17,5,292,10,2013,True
11,6.160000000000025,0.38,0.0,75.0,11,35,5508.0,18,5,292,10,2013,True
11,4.400000000000034,0.0,0.0,32.0,1,23,3783.0,19,5,292,10,2013,True
11,4.400000000000034,0.0,0.0,32.0,11,35,3783.0,20,5,292,10,2013,True
11,3.080000000000041,0.0,0.0,8.0,0,26,3065.0,21,5,292,10,2013,True
11,2.2100000000000364,0.0,0.0,8.0,0,26,3096.0,22,5,292,10,2013,True
11,1.2700000000000389,0.25,0.0,8.0,6,12,2298.0,23,5,292,10,2013,True
11,1.3900000000000432,0.25,0.0,0.0,6,12,1408.0,0,6,293,10,2013,True
11,1.3900000000000432,0.25,0.0,0.0,11,35,1408.0,1,6,293,10,2013,True
11,1.3900000000000432,0.25,0.0,0.0,11,35,1408.0,2,6,293,10,2013,True
11,-0.67999999999995,0.0,0.0,8.0,0,26,394.0,3,6,293,10,2013,True
11,-0.67999999999995,0.0,0.0,8.0,11,35,394.0,4,6,293,10,2013,True
11,0.5900000000000318,0.0,0.0,90.0,1,18,532.0,5,6,293,10,2013,True
11,0.5900000000000318,0.0,0.0,90.0,11,35,532.0,6,6,293,10,2013,True
11,1.330000000000041,0.0,0.0,90.0,6,17,1225.0,7,6,293,10,2013,True
11,1.330000000000041,0.0,0.0,90.0,6,17,1715.0,8,6,293,10,2013,True
11,1.330000000000041,0.0,0.0,90.0,11,35,1715.0,9,6,293,10,2013,True
11,1.650000000000034,0.0,0.0,90.0,6,17,3391.0,10,6,293,10,2013,True
11,3.0,0.0,0.0,90.0,5,16,3720.0,11,6,293,10,2013,True
11,3.0,0.0,0.0,90.0,11,35,3720.0,12,6,293,10,2013,True
11,5.490000000000009,0.0,0.0,90.0,6,12,4380.0,13,6,293,10,2013,True
11,5.2000000000000455,0.0,0.0,90.0,8,15,4655.0,14,6,293,10,2013,True
11,5.2000000000000455,0.0,0.0,90.0,11,35,4655.0,15,6,293,10,2013,True
11,2.980000000000018,0.0,0.0,90.0,2,10,4623.0,16,6,293,10,2013,True
11,3.330000000000041,0.0,0.0,90.0,2,10,4354.0,17,6,293,10,2013,True
11,3.330000000000041,0.0,0.0,90.0,11,35,4354.0,18,6,293,10,2013,True
11,3.330000000000041,0.0,0.0,90.0,11,35,4354.0,19,6,293,10,2013,True
11,3.330000000000041,0.0,0.0,90.0,11,35,4354.0,20,6,293,10,2013,True
11,3.330000000000041,0.0,0.0,90.0,11,35,4354.0,21,6,293,10,2013,True
11,3.57000000000005,0.0,0.0,90.0,2,3,1587.0,22,6,293,10,2013,True
11,0.5800000000000409,0.0,0.0,90.0,1,18,6827.0,7,0,294,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,5797.0,8,0,294,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,5797.0,9,0,294,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,4119.0,10,0,294,10,2013,False
11,1.3500000000000227,0.0,0.0,90.0,1,18,4403.0,11,0,294,10,2013,False
11,1.3500000000000227,0.0,0.0,90.0,11,35,4403.0,12,0,294,10,2013,False
11,2.680000000000007,0.0,0.0,90.0,1,18,4753.0,13,0,294,10,2013,False
11,3.0,0.0,0.0,90.0,1,18,5379.0,14,0,294,10,2013,False
11,3.680000000000007,0.0,0.0,90.0,1,18,5894.0,15,0,294,10,2013,False
11,3.680000000000007,0.0,0.0,40.0,1,23,6681.0,16,0,294,10,2013,False
11,3.3500000000000227,0.0,0.0,75.0,1,2,6095.0,17,0,294,10,2013,False
11,2.3500000000000227,0.0,0.0,40.0,1,23,4463.0,18,0,294,10,2013,False
11,1.3500000000000227,0.0,0.0,40.0,1,23,3154.0,19,0,294,10,2013,False
11,1.0,0.0,0.0,1.0,0,26,2469.0,20,0,294,10,2013,False
11,-0.3599999999999568,0.0,0.0,40.0,1,23,2188.0,21,0,294,10,2013,False
11,-0.7099999999999795,0.0,0.0,1.0,0,26,1509.0,22,0,294,10,2013,False
11,-2.009999999999991,0.0,0.0,1.0,0,26,1018.0,23,0,294,10,2013,False
11,-2.259999999999991,0.0,0.0,1.0,0,26,578.0,0,1,295,10,2013,False
11,-2.509999999999991,0.0,0.0,1.0,0,26,355.0,1,1,295,10,2013,False
11,-2.5,0.0,0.0,1.0,0,26,251.0,2,1,295,10,2013,False
11,-2.75,0.0,0.0,1.0,0,26,340.0,3,1,295,10,2013,False
11,-2.75,0.0,0.0,1.0,11,35,340.0,4,1,295,10,2013,False
11,3.643000000000029,0.0,0.0,64.0,1,2,2789.0,5,1,295,10,2013,False
11,3.643000000000029,0.0,0.0,64.0,11,35,2789.0,6,1,295,10,2013,False
11,-2.0,0.0,0.0,1.0,0,26,6876.0,7,1,295,10,2013,False
11,-1.5399999999999636,0.0,0.0,75.0,1,2,6375.0,8,1,295,10,2013,False
11,1.3500000000000227,0.0,0.0,40.0,1,23,5532.0,9,1,295,10,2013,False
11,2.590000000000032,0.0,0.0,1.0,0,26,4384.0,10,1,295,10,2013,False
11,3.0,0.0,0.0,90.0,1,18,4862.0,11,1,295,10,2013,False
11,3.670000000000016,0.0,0.0,90.0,1,18,5126.0,12,1,295,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,2873.0,5,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,2873.0,6,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,2873.0,7,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,2873.0,8,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,2873.0,9,2,296,10,2013,False
11,2.240000000000009,0.0,0.0,90.0,1,18,4665.0,10,2,296,10,2013,False
11,2.240000000000009,0.0,0.0,90.0,11,35,4665.0,11,2,296,10,2013,False
11,2.240000000000009,0.0,0.0,90.0,11,35,4665.0,12,2,296,10,2013,False
11,2.3500000000000227,0.0,0.0,90.0,1,18,5030.0,13,2,296,10,2013,False
11,2.0,0.0,0.0,90.0,1,18,5512.0,14,2,296,10,2013,False
11,1.6800000000000068,0.0,0.0,90.0,1,18,6116.0,15,2,296,10,2013,False
11,1.6800000000000068,0.0,0.0,90.0,1,18,6922.0,16,2,296,10,2013,False
11,1.6800000000000068,0.0,0.0,90.0,1,18,6534.0,17,2,296,10,2013,False
11,1.6800000000000068,0.0,0.0,90.0,11,35,6534.0,18,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,3630.0,19,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,3064.0,20,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,11,35,3064.0,21,2,296,10,2013,False
11,1.0,0.0,0.0,90.0,1,18,1618.0,22,2,296,10,2013,False
11,1.32000000000005,0.0,0.0,90.0,1,18,1041.0,23,2,296,10,2013,False
11,1.5,0.0,0.0,40.0,1,23,5487.0,9,3,297,10,2013,False
11,1.5,0.0,0.0,40.0,11,35,5487.0,10,3,297,10,2013,False
11,1.5,0.0,0.0,40.0,11,35,5487.0,11,3,297,10,2013,False
11,1.5,0.0,0.0,40.0,11,35,5487.0,12,3,297,10,2013,False
11,1.5,0.0,0.0,40.0,11,35,5487.0,13,3,297,10,2013,False
11,5.330000000000041,0.0,0.0,90.0,1,18,5741.0,14,3,297,10,2013,False
11,5.330000000000041,0.0,0.0,90.0,11,35,5741.0,15,3,297,10,2013,False
11,5.330000000000041,0.0,0.0,90.0,1,18,7094.0,16,3,297,10,2013,False
11,5.0,0.0,0.0,90.0,1,18,6735.0,17,3,297,10,2013,False
11,5.0,0.0,0.0,90.0,11,35,6735.0,18,3,297,10,2013,False
11,5.0,0.0,0.0,90.0,11,35,6735.0,19,3,297,10,2013,False
11,3.650000000000034,0.0,0.0,90.0,1,18,3457.0,20,3,297,10,2013,False
11,3.650000000000034,0.0,0.0,90.0,11,35,3457.0,21,3,297,10,2013,False
11,3.650000000000034,0.0,0.0,90.0,11,35,3457.0,22,3,297,10,2013,False
11,3.240000000000009,0.0,0.0,90.0,1,18,1400.0,23,3,297,10,2013,False
11,-2.6399999999999864,0.0,0.0,1.0,0,26,6771.0,7,4,298,10,2013,False
11,-1.3999999999999773,0.0,0.0,20.0,1,4,5811.0,8,4,298,10,2013,False
11,1.5300000000000296,0.0,0.0,1.0,0,26,5053.0,9,4,298,10,2013,False
11,3.330000000000041,0.0,0.0,1.0,0,26,4903.0,10,4,298,10,2013,False
11,14.0,0.0,0.0,1.0,0,26,5753.0,18,4,298,10,2013,False
11,13.650000000000034,0.0,0.0,90.0,1,18,4313.0,19,4,298,10,2013,False
11,12.680000000000009,0.0,0.0,1.0,0,26,3617.0,20,4,298,10,2013,False
11,12.490000000000007,0.0,0.0,1.0,0,26,3479.0,21,4,298,10,2013,False
11,11.25,0.0,0.0,1.0,0,26,3002.0,22,4,298,10,2013,False
11,10.240000000000007,0.0,0.0,40.0,1,23,2088.0,23,4,298,10,2013,False
11,1.990000000000009,0.0,0.0,1.0,0,26,2555.0,7,5,299,10,2013,True
11,2.650000000000034,0.0,0.0,1.0,0,26,3824.0,8,5,299,10,2013,True
11,2.650000000000034,0.0,0.0,1.0,11,35,3824.0,9,5,299,10,2013,True
11,4.650000000000034,0.0,0.0,1.0,0,26,5341.0,10,5,299,10,2013,True
11,4.650000000000034,0.0,0.0,1.0,11,35,5341.0,11,5,299,10,2013,True
11,6.680000000000007,0.0,0.0,40.0,1,23,6116.0,12,5,299,10,2013,True
11,7.350000000000023,0.0,0.0,40.0,1,23,5127.0,13,5,299,10,2013,True
11,7.350000000000023,0.0,0.0,40.0,11,35,5127.0,14,5,299,10,2013,True
11,7.350000000000023,0.0,0.0,40.0,11,35,5127.0,15,5,299,10,2013,True
11,7.350000000000023,0.0,0.0,40.0,11,35,5127.0,16,5,299,10,2013,True
11,5.680000000000007,0.0,0.0,90.0,1,18,4600.0,17,5,299,10,2013,True
